Timestamp;YEAR;FRUITS_VEGGIES;DAILY_STRESS;PLACES_VISITED;CORE_CIRCLE;SUPPORTING_OTHERS;SOCIAL_NETWORK;ACHIEVEMENT;DONATION;BMI_RANGE;TODO_COMPLETED;FLOW;DAILY_STEPS;LIVE_VISION;SLEEP_HOURS;LOST_VACATION;DAILY_SHOUTING;SUFFICIENT_INCOME;PERSONAL_AWARDS;TIME_FOR_PASSION;WEEKLY_MEDITATION;AGE;GENDER;WORK_LIFE_BALANCE_SCORE
03/02/2016;2016;4;1;3;4;3;8;1;2;1;9;2;9;1;7;0;2;2;3;4;10;36 to 50;Female;686.8
03/02/2016;2016;4;4;1;3;3;5;3;1;2;7;1;2;10;7;3;1;2;5;2;4;51 or more;Female;632.7
03/02/2016;2016;2;2;0;2;3;4;2;3;1;4;5;4;6;10;3;3;1;2;3;6;21 to 35;Female;633.7
03/02/2016;2016;2;3;6;10;10;10;10;3;1;4;2;8;2;7;2;2;2;5;3;5;Less than 20;Female;703.6
03/02/2016;2016;2;4;8;8;6;8;1;5;2;1;5;4;1;7;7;6;2;10;1;6;36 to 50;Male;646.7
03/02/2016;2016;3;5;10;10;10;10;5;0;2;7;5;10;0;7;0;3;2;10;3;9;36 to 50;Female;698.9
03/02/2016;2016;1;5;0;2;6;10;8;5;1;10;5;7;3;7;10;0;2;7;4;10;Less than 20;Female;684.7
03/02/2016;2016;2;5;10;10;10;6;4;1;1;0;1;10;2;7;10;2;1;3;1;10;21 to 35;Female;646.2
03/02/2016;2016;5;3;3;2;2;1;3;0;1;10;3;1;0;10;0;0;2;5;1;1;51 or more;Male;641.6
03/02/2016;2016;2;3;4;5;5;10;7;4;2;8;7;7;5;7;6;4;2;8;6;4;51 or more;Male;681.3
03/02/2016;2016;2;3;4;5;5;10;7;4;2;8;7;7;5;7;6;4;2;8;6;4;51 or more;Male;681.3
03/02/2016;2016;4;4;3;3;5;4;4;3;2;5;2;6;0;7;7;4;1;5;2;3;36 to 50;Male;604.6
03/03/2016;2016;5;3;10;10;10;10;5;5;1;8;5;10;10;7;10;0;2;10;8;10;36 to 50;Female;763.5
03/03/2016;2016;1;5;1;3;10;9;5;1;1;5;2;10;10;7;1;2;1;3;7;2;51 or more;Female;658.1
03/03/2016;2016;5;3;1;5;10;10;0;0;2;4;8;9;5;7;10;5;1;9;10;10;21 to 35;Female;661.3
03/03/2016;2016;2;3;10;6;3;4;4;0;2;7;3;5;0;7;0;4;2;3;4;3;21 to 35;Female;636.7
03/03/2016;2016;0;4;1;8;0;10;1;1;2;2;0;10;3;8;4;2;2;3;0;2;Less than 20;Male;609
03/03/2016;2016;4;5;0;1;10;7;10;5;1;2;2;6;3;8;10;4;2;10;1;3;21 to 35;Female;660.9
03/03/2016;2016;4;3;2;2;2;6;1;5;2;5;1;6;3;6;10;10;2;3;1;10;21 to 35;Female;614.6
03/03/2016;2016;3;4;10;8;4;4;1;3;2;6;2;4;1;8;5;3;2;6;1;10;36 to 50;Female;650.3
03/03/2016;2016;2;1;10;3;10;3;0;0;1;3;3;1;3;10;0;6;2;2;2;7;21 to 35;Female;653.5
03/03/2016;2016;4;4;4;10;2;10;0;5;1;5;4;10;2;6;0;10;2;4;1;10;36 to 50;Male;680
03/03/2016;2016;4;4;2;10;2;10;2;5;1;5;3;10;3;6;0;10;2;4;3;10;36 to 50;Male;683.4
03/03/2016;2016;4;3;2;2;0;5;3;1;1;4;0;8;0;7;0;1;1;2;1;10;51 or more;Female;627.1
03/04/2016;2016;2;3;1;5;2;5;2;1;1;7;5;2;3;7;10;1;2;3;5;4;51 or more;Male;631
03/04/2016;2016;3;3;7;2;3;8;2;4;1;1;1;3;5;8;1;4;1;6;4;5;21 to 35;Female;645
03/04/2016;2016;5;2;10;10;2;10;5;5;1;5;4;1;10;6;7;4;2;10;1;2;36 to 50;Female;700.3
03/04/2016;2016;2;5;2;1;3;6;0;5;2;8;10;1;5;5;0;2;2;4;2;10;51 or more;Female;645.7
03/04/2016;2016;5;1;10;10;10;10;10;5;1;10;5;10;2;8;10;0;2;10;2;10;21 to 35;Female;760.3
03/04/2016;2016;1;4;4;10;3;4;2;1;2;4;3;3;1;7;1;9;1;6;2;4;21 to 35;Female;595.5
03/04/2016;2016;5;0;6;10;6;6;5;5;1;9;1;8;10;9;0;0;2;5;1;10;51 or more;Female;744.8
03/05/2016;2016;0;2;1;7;5;7;4;3;2;6;2;2;3;8;4;3;2;5;2;4;21 to 35;Female;632.9
03/05/2016;2016;4;3;5;6;8;10;8;5;1;8;4;7;4;7;2;7;2;10;4;5;21 to 35;Female;715.3
03/05/2016;2016;1;1;10;10;10;5;4;1;1;6;1;2;1;8;3;3;1;10;2;2;Less than 20;Female;660.1
03/05/2016;2016;1;1;10;10;10;5;4;1;1;6;1;2;1;8;3;3;1;10;2;2;Less than 20;Female;660.1
03/05/2016;2016;3;2;10;7;5;10;8;3;1;9;1;7;3;6;0;2;2;10;1;2;36 to 50;Male;708.3
03/05/2016;2016;3;2;10;7;5;10;8;3;1;9;1;7;3;6;0;2;2;10;1;2;36 to 50;Male;708.3
03/05/2016;2016;5;3;3;4;5;8;2;1;2;3;0;5;0;7;5;5;2;6;1;1;36 to 50;Female;616.3
03/05/2016;2016;4;1;3;4;3;4;3;2;2;8;2;4;5;7;10;0;2;5;2;4;51 or more;Male;638.2
03/05/2016;2016;0;4;5;3;6;1;2;0;1;2;9;2;9;6;5;0;2;3;8;9;36 to 50;Male;651.2
03/05/2016;2016;2;2;3;3;1;5;5;0;1;6;6;1;10;6;0;0;2;1;8;7;36 to 50;Male;668
03/05/2016;2016;0;4;0;1;2;3;0;2;2;3;1;1;0;4;10;0;2;3;0;0;51 or more;Female;552
03/05/2016;2016;2;5;4;7;4;5;3;2;2;3;3;6;4;5;5;4;1;5;2;5;21 to 35;Female;605.9
03/05/2016;2016;2;5;4;7;4;5;3;2;2;3;3;6;4;5;5;4;1;5;2;5;21 to 35;Female;605.9
03/05/2016;2016;2;3;10;10;5;5;4;5;1;5;1;8;10;9;0;1;1;5;3;10;21 to 35;Female;704
03/06/2016;2016;0;2;10;5;10;10;10;5;1;8;7;7;10;8;0;1;2;7;8;10;Less than 20;Female;759.7
03/06/2016;2016;1;4;7;6;4;2;1;2;1;4;3;5;3;6;0;4;2;2;2;5;21 to 35;Male;638.2
03/06/2016;2016;3;0;3;6;5;2;10;5;1;9;1;2;10;8;0;1;2;10;3;3;51 or more;Male;711.1
03/06/2016;2016;2;1;2;0;0;10;0;4;2;3;4;4;6;7;10;0;2;10;2;10;51 or more;Male;645
03/06/2016;2016;4;4;4;8;5;3;2;3;2;8;3;4;10;8;0;0;1;5;3;10;36 to 50;Female;663.9
03/06/2016;2016;2;4;8;4;9;5;10;5;1;3;0;3;0;8;10;1;2;1;3;7;36 to 50;Female;658.6
03/06/2016;2016;3;1;5;4;0;7;1;0;1;2;1;4;2;7;2;4;2;1;2;6;Less than 20;Male;631.4
03/06/2016;2016;0;5;0;0;0;0;0;1;2;1;0;1;1;10;0;0;1;1;0;3;21 to 35;Male;544.7
03/06/2016;2016;2;1;4;4;1;3;2;0;2;5;4;8;0;8;0;3;2;2;0;3;36 to 50;Female;620.5
03/06/2016;2016;2;5;1;8;10;10;4;1;2;4;1;2;5;8;2;5;2;3;1;3;51 or more;Female;629.5
03/06/2016;2016;2;4;0;5;2;10;10;2;2;6;2;3;3;7;0;1;1;10;0;10;51 or more;Female;643.1
03/06/2016;2016;3;5;10;10;5;3;2;5;2;1;0;3;3;6;0;0;2;5;1;10;21 to 35;Male;656.5
03/06/2016;2016;3;4;9;8;2;2;2;4;1;2;1;3;4;6;2;0;2;5;2;10;21 to 35;Male;665
03/07/2016;2016;5;3;8;3;8;6;3;3;1;5;4;2;1;6;7;5;2;5;8;7;21 to 35;Female;671.6
03/07/2016;2016;3;1;2;4;5;2;3;3;2;3;0;3;10;6;0;0;2;5;1;6;51 or more;Male;648
03/07/2016;2016;2;1;1;10;10;10;1;5;2;5;2;2;10;6;10;5;1;3;6;2;51 or more;Female;639.3
03/07/2016;2016;3;4;7;3;5;10;4;1;2;8;1;9;0;6;8;10;1;7;3;6;21 to 35;Female;616.9
03/07/2016;2016;3;2;10;10;3;3;6;1;1;8;2;8;0;7;0;0;2;10;2;7;21 to 35;Female;700.2
03/07/2016;2016;2;3;7;6;2;5;7;0;1;7;6;9;6;6;0;2;2;7;9;8;36 to 50;Male;701.9
03/07/2016;2016;4;1;3;10;5;5;3;5;1;2;3;6;0;6;0;1;1;6;8;7;51 or more;Male;680.9
03/07/2016;2016;5;3;10;10;10;10;3;3;1;5;3;10;3;7;0;7;2;0;1;7;21 to 35;Male;704
03/07/2016;2016;0;4;6;3;7;10;5;5;2;6;3;2;5;9;5;1;2;10;5;6;36 to 50;Female;670.5
03/07/2016;2016;4;5;3;5;10;10;3;5;2;8;3;2;5;8;0;5;2;10;7;10;51 or more;Female;694.1
03/07/2016;2016;5;4;2;1;1;0;2;5;1;1;1;1;0;10;10;0;1;2;0;10;21 to 35;Male;602.5
03/07/2016;2016;1;5;1;4;3;5;7;0;2;6;6;10;4;8;0;0;2;2;1;2;21 to 35;Male;634.5
03/07/2016;2016;5;3;9;5;10;10;7;5;2;7;5;9;2;7;1;2;2;10;7;10;51 or more;Male;732.7
03/07/2016;2016;2;4;1;3;10;10;2;2;2;3;10;9;6;6;5;1;1;10;10;4;51 or more;Female;662.8
03/07/2016;2016;2;1;1;10;3;10;2;1;1;0;2;10;2;7;10;0;2;10;1;10;21 to 35;Male;670
03/07/2016;2016;1;3;2;2;2;4;1;3;2;3;1;6;5;6;0;1;2;6;1;2;36 to 50;Male;618
03/07/2016;2016;2;1;0;3;3;1;5;3;2;3;1;8;1;7;0;0;2;2;2;3;51 or more;Female;627.1
03/08/2016;2016;5;3;0;5;5;2;1;3;2;4;2;10;0;6;8;5;2;7;1;5;51 or more;Female;623.9
03/08/2016;2016;5;3;0;5;5;2;1;3;2;4;2;10;0;6;8;5;2;7;1;5;51 or more;Female;623.9
03/08/2016;2016;3;4;3;7;10;10;4;5;1;3;1;8;10;5;10;5;2;3;1;3;Less than 20;Female;667.5
03/08/2016;2016;2;1;10;10;10;2;5;5;1;8;3;10;5;6;2;0;1;10;0;5;21 to 35;Female;707.2
03/08/2016;2016;1;2;10;7;3;6;3;2;2;1;0;4;1;8;0;2;1;10;2;7;21 to 35;Female;635
03/08/2016;2016;5;4;5;6;3;10;5;4;2;8;6;8;3;7;1;6;2;4;0;0;36 to 50;Female;662.8
03/08/2016;2016;5;3;1;7;6;3;0;4;2;6;5;3;1;7;10;7;2;7;2;10;36 to 50;Female;636.3
03/08/2016;2016;1;4;10;1;2;0;0;1;1;0;1;1;2;7;0;0;1;0;0;1;21 to 35;Female;581.5
03/08/2016;2016;4;3;3;5;6;3;4;4;2;1;7;2;0;8;0;1;1;3;3;10;51 or more;Female;638
03/08/2016;2016;5;4;5;10;10;10;10;5;2;8;8;10;10;5;0;4;2;10;10;1;36 to 50;Female;742.7
03/08/2016;2016;4;3;8;5;8;10;2;5;1;6;1;10;1;7;10;1;2;4;1;3;21 to 35;Female;678.5
03/08/2016;2016;3;1;10;6;6;10;2;2;1;9;6;10;2;7;10;2;1;5;3;7;36 to 50;Female;681.9
03/08/2016;2016;2;3;0;2;7;7;0;0;2;5;0;3;1;6;0;7;2;2;1;2;36 to 50;Female;591.9
03/08/2016;2016;2;0;10;10;0;6;0;0;1;0;1;1;0;8;10;0;2;1;3;0;Less than 20;Male;620.8
03/09/2016;2016;3;1;0;5;5;10;4;2;2;0;0;2;1;6;5;2;2;4;0;0;21 to 35;Female;610.4
03/09/2016;2016;2;5;3;2;1;6;5;1;2;6;2;2;10;7;0;1;2;4;4;7;21 to 35;Female;637.8
03/09/2016;2016;2;1;3;4;7;5;5;3;1;8;3;7;5;7;2;1;2;7;3;3;21 to 35;Male;686.4
03/09/2016;2016;4;5;5;2;10;10;0;0;2;1;3;9;4;5;0;1;1;5;1;4;36 to 50;Female;625.2
03/09/2016;2016;3;2;10;4;10;6;10;2;1;4;4;7;2;9;0;2;1;10;2;7;36 to 50;Female;698.7
03/09/2016;2016;4;2;3;3;5;10;6;5;2;8;10;4;3;8;10;1;2;7;10;10;36 to 50;Male;699.6
03/09/2016;2016;2;4;1;3;7;10;3;0;1;6;2;5;10;7;3;1;2;6;3;10;36 to 50;Male;674.1
03/09/2016;2016;1;4;4;3;2;5;1;1;2;7;2;2;1;8;0;0;2;5;0;1;36 to 50;Female;609.1
03/09/2016;2016;1;0;6;1;7;7;5;1;2;4;5;6;7;8;0;0;2;7;6;10;51 or more;Male;688.1
03/09/2016;2016;1;4;0;4;1;1;1;0;2;3;0;1;1;9;0;2;1;1;0;8;21 to 35;Female;566.6
03/09/2016;2016;4;3;10;10;10;6;3;5;1;4;2;3;5;6;0;1;2;0;3;6;21 to 35;Male;697.3
03/09/2016;2016;5;4;6;4;3;4;1;5;1;7;1;8;5;8;0;0;2;2;1;5;36 to 50;Female;678.3
03/10/2016;2016;2;0;2;2;5;9;1;5;1;0;3;5;4;6;3;7;1;3;4;7;36 to 50;Male;639.9
03/10/2016;2016;3;4;4;9;0;10;2;0;1;3;6;2;7;7;7;5;1;6;3;10;Less than 20;Female;639.5
03/10/2016;2016;3;2;8;7;5;8;3;3;1;8;2;7;1;8;1;4;2;2;2;10;Less than 20;Female;690
03/10/2016;2016;3;3;0;1;1;1;4;4;1;7;5;8;7;9;3;2;2;4;5;7;21 to 35;Female;670
03/10/2016;2016;2;3;8;6;4;8;5;1;1;0;4;9;1;7;8;2;2;10;2;8;21 to 35;Female;669.8
03/10/2016;2016;2;3;8;6;4;8;5;1;1;0;4;9;1;7;8;2;2;10;2;8;21 to 35;Female;669.8
03/10/2016;2016;5;4;3;6;3;10;2;1;2;3;2;6;1;6;2;4;2;6;2;3;Less than 20;Female;633.3
03/10/2016;2016;5;1;1;6;3;1;4;5;1;1;1;5;0;4;7;2;1;6;1;10;51 or more;Female;634.4
03/10/2016;2016;4;0;3;4;4;1;4;3;1;5;0;2;0;7;0;0;2;5;1;7;36 to 50;Female;659.9
03/10/2016;2016;3;2;2;5;2;6;4;3;1;3;3;5;6;7;2;3;1;3;3;3;36 to 50;Male;640.1
03/10/2016;2016;2;4;5;3;7;3;2;5;2;1;2;1;4;9;1;1;1;5;1;5;36 to 50;Female;617.6
03/11/2016;2016;1;5;2;2;5;2;0;1;1;0;0;10;4;9;0;7;1;2;1;10;21 to 35;Female;605.8
03/11/2016;2016;1;5;0;2;1;0;6;2;2;0;2;1;0;8;2;10;1;3;2;2;21 to 35;Female;547.7
03/11/2016;2016;3;1;10;8;6;6;7;0;2;4;2;6;2;7;0;1;2;4;3;4;21 to 35;Male;669.2
03/12/2016;2016;4;2;3;3;9;10;4;5;1;1;2;3;2;9;10;1;1;5;2;4;21 to 35;Female;648.6
03/12/2016;2016;1;3;5;5;3;4;4;5;2;7;1;2;3;5;0;0;1;5;3;9;51 or more;Male;634
03/12/2016;2016;2;4;3;10;3;7;7;5;2;8;6;3;1;9;0;6;2;7;7;10;51 or more;Female;684.3
03/12/2016;2016;2;4;3;10;3;7;7;5;2;8;6;3;1;9;0;6;2;7;7;10;51 or more;Female;684.3
03/12/2016;2016;2;1;10;10;10;8;5;5;1;3;5;7;0;9;0;5;2;7;4;10;36 to 50;Male;725.9
03/12/2016;2016;1;4;4;4;5;6;2;0;2;4;2;1;0;7;4;10;2;10;1;5;36 to 50;Female;598.5
03/12/2016;2016;5;2;7;10;10;8;6;4;2;8;6;5;9;7;0;1;2;7;1;5;51 or more;Female;720
03/12/2016;2016;2;3;3;3;1;3;6;3;1;6;3;1;3;8;0;0;2;4;0;3;51 or more;Female;644.6
04/01/2016;2016;2;2;0;3;0;2;1;2;1;0;3;3;0;7;0;2;2;2;0;1;Less than 20;Male;604
04/01/2016;2016;1;2;10;10;7;10;6;1;1;9;1;2;10;8;0;3;2;5;2;4;21 to 35;Female;700.9
04/01/2016;2016;1;2;7;10;8;10;8;0;2;8;1;7;3;7;0;1;2;10;1;7;36 to 50;Male;689.8
04/01/2016;2016;3;3;0;4;5;6;3;5;2;2;0;1;10;8;0;1;1;5;0;9;21 to 35;Female;634.4
04/01/2016;2016;0;3;0;10;5;3;5;5;2;7;3;3;3;5;0;2;2;5;3;5;21 to 35;Female;646.1
04/02/2016;2016;3;2;10;10;10;10;3;5;1;7;6;2;5;8;1;1;1;8;8;10;51 or more;Female;728.1
04/02/2016;2016;4;2;10;4;4;4;3;1;1;3;0;3;8;7;0;4;2;5;1;3;36 to 50;Female;660.1
04/02/2016;2016;2;4;3;7;6;4;10;5;2;5;0;4;1;10;0;0;1;4;1;1;36 to 50;Female;635.4
04/03/2016;2016;4;0;0;10;0;2;8;3;1;0;2;1;3;8;5;0;1;1;3;9;21 to 35;Male;641.2
04/03/2016;2016;3;2;4;5;1;5;3;1;1;8;1;1;0;6;0;3;1;2;0;10;36 to 50;Female;625.5
04/03/2016;2016;2;4;5;2;2;6;0;0;1;3;0;8;1;7;0;0;2;4;0;7;36 to 50;Female;633.9
04/03/2016;2016;4;2;10;6;10;5;7;5;1;7;4;9;5;7;0;2;1;10;6;10;51 or more;Male;731
04/03/2016;2016;1;5;3;1;1;2;0;2;1;3;3;1;10;8;0;0;1;2;0;10;Less than 20;Male;614
04/03/2016;2016;2;2;8;8;7;8;8;4;2;5;6;3;2;8;0;2;2;4;5;5;36 to 50;Male;687.5
04/03/2016;2016;1;5;3;1;1;2;0;2;1;3;3;1;10;8;0;0;1;2;0;10;Less than 20;Male;614
04/03/2016;2016;1;4;10;4;1;5;6;5;1;6;3;10;8;6;0;2;2;6;2;3;36 to 50;Female;686.8
04/04/2016;2016;2;2;3;4;0;3;1;1;2;1;1;1;1;6;10;2;2;2;0;1;51 or more;Female;569.4
04/04/2016;2016;3;1;1;5;2;10;4;3;2;8;5;10;1;6;2;1;2;4;5;5;51 or more;Male;671.5
04/04/2016;2016;5;3;7;9;6;10;5;3;1;7;2;8;1;7;0;2;2;7;2;2;36 to 50;Female;701.9
04/04/2016;2016;5;3;3;4;10;10;4;0;1;5;1;10;2;7;10;2;2;3;6;5;21 to 35;Male;670
04/04/2016;2016;0;3;2;2;2;10;1;0;2;2;1;9;1;5;0;10;2;6;1;1;36 to 50;Male;592.9
04/04/2016;2016;0;3;2;1;1;10;1;0;2;2;1;9;1;5;0;10;2;5;1;1;36 to 50;Male;587.8
04/04/2016;2016;5;0;10;10;1;4;3;0;1;10;3;10;3;8;0;0;2;5;0;10;Less than 20;Male;712.7
04/04/2016;2016;3;3;10;6;10;5;8;5;2;10;3;3;3;5;0;2;1;10;3;7;36 to 50;Female;683.5
04/04/2016;2016;4;1;7;7;1;10;0;1;1;1;1;8;2;7;0;5;2;3;1;6;21 to 35;Male;661.1
04/04/2016;2016;3;4;1;3;2;7;4;1;1;6;2;5;1;7;4;2;1;7;1;6;21 to 35;Female;624.8
04/04/2016;2016;5;1;10;4;10;10;3;5;2;4;6;6;4;7;0;3;2;10;7;8;51 or more;Female;723.6
04/04/2016;2016;1;3;10;3;1;7;3;3;1;3;1;10;0;6;0;6;2;10;1;5;21 to 35;Male;659.6
04/04/2016;2016;2;3;6;10;10;10;5;2;1;2;4;4;2;5;10;2;1;3;8;6;21 to 35;Female;656.5
04/04/2016;2016;5;1;0;5;6;10;3;1;2;2;3;10;5;6;0;3;2;10;1;4;51 or more;Male;669.8
04/05/2016;2016;5;3;4;4;3;8;3;0;1;5;1;3;2;6;0;0;2;1;3;3;21 to 35;Female;648
04/05/2016;2016;4;1;3;10;3;10;6;3;1;5;3;4;5;9;2;1;2;3;2;10;Less than 20;Female;703.2
04/05/2016;2016;5;2;10;10;10;10;7;3;1;4;2;8;5;9;0;3;2;2;2;10;Less than 20;Female;731.2
04/05/2016;2016;1;1;0;0;1;1;0;2;2;5;2;10;10;6;0;1;1;10;1;5;51 or more;Male;622.2
04/05/2016;2016;3;4;3;10;4;10;5;3;2;9;4;7;10;8;3;6;1;6;5;3;21 to 35;Female;664.5
04/05/2016;2016;3;2;4;3;2;3;3;0;2;3;0;3;2;7;0;1;2;5;1;4;21 to 35;Female;615.9
04/05/2016;2016;1;5;0;2;1;7;1;5;2;1;0;1;7;8;10;5;1;1;0;1;21 to 35;Female;557.9
04/05/2016;2016;2;0;10;6;4;2;3;5;1;3;1;1;0;9;0;3;2;8;3;10;51 or more;Female;683.9
04/05/2016;2016;3;4;1;3;2;7;4;1;1;6;2;5;1;7;4;2;1;7;1;6;21 to 35;Female;624.8
04/05/2016;2016;5;3;4;6;4;9;5;3;1;5;6;6;1;7;3;4;2;5;5;5;Less than 20;Male;684.5
04/05/2016;2016;5;3;10;10;10;8;10;5;1;9;4;6;5;8;0;0;2;10;8;10;21 to 35;Female;771.4
04/05/2016;2016;3;5;2;5;3;2;2;1;1;2;1;10;5;6;10;9;1;10;3;2;Less than 20;Female;601.8
04/05/2016;2016;2;3;6;10;6;10;5;5;1;5;10;10;5;6;5;1;2;5;2;6;36 to 50;Male;714
04/05/2016;2016;5;1;3;7;1;10;5;3;1;3;6;6;7;7;10;2;1;4;6;4;Less than 20;Female;667.5
04/05/2016;2016;3;2;3;7;3;10;6;5;1;10;6;10;10;7;10;0;2;2;10;4;Less than 20;Female;717.6
04/05/2016;2016;2;3;4;10;7;10;6;1;1;4;2;6;4;7;4;5;2;6;3;4;Less than 20;Female;672.6
04/05/2016;2016;2;1;2;6;7;4;4;4;1;10;5;9;8;8;0;0;1;10;4;10;Less than 20;Female;712.5
04/05/2016;2016;3;2;2;8;10;4;8;4;1;8;2;9;8;8;0;2;1;10;10;10;Less than 20;Male;726.1
04/05/2016;2016;2;3;8;6;10;6;5;2;1;8;6;6;5;9;2;0;2;6;9;7;Less than 20;Female;718.9
04/05/2016;2016;2;3;8;6;10;6;5;2;1;8;6;6;5;9;2;0;2;6;9;7;Less than 20;Female;718.9
04/05/2016;2016;1;5;4;5;3;10;3;5;2;0;3;2;0;5;0;2;2;5;2;2;36 to 50;Female;620.4
04/05/2016;2016;2;5;1;2;1;10;1;1;2;5;2;5;5;6;0;2;1;2;1;5;36 to 50;Female;597.4
04/05/2016;2016;3;3;4;3;4;6;7;2;2;9;4;7;4;7;0;1;2;5;8;4;21 to 35;Female;674.5
04/05/2016;2016;2;2;4;4;5;6;10;5;2;7;7;7;10;7;0;3;2;10;3;6;Less than 20;Female;705.1
04/05/2016;2016;3;3;7;10;6;9;5;1;1;9;5;6;4;7;0;4;2;8;4;8;Less than 20;Female;710
04/05/2016;2016;2;4;3;5;5;8;2;4;2;2;1;8;2;8;0;2;1;10;0;5;Less than 20;Female;634.1
04/05/2016;2016;4;3;9;10;8;8;4;2;2;9;5;6;10;8;5;0;1;5;1;10;21 to 35;Female;689.8
04/05/2016;2016;1;4;2;6;3;3;0;0;1;7;1;5;2;7;0;7;1;4;2;7;Less than 20;Female;607.8
04/06/2016;2016;2;1;10;5;8;10;10;2;2;9;8;10;5;8;0;1;2;10;6;10;36 to 50;Male;741.6
04/06/2016;2016;4;1;10;7;4;7;5;2;1;9;2;9;0;9;0;1;1;5;2;10;21 to 35;Female;697.4
04/06/2016;2016;2;4;5;1;2;5;3;2;1;4;0;10;2;10;10;2;2;5;1;10;21 to 35;Female;643.4
04/06/2016;2016;2;5;7;1;0;10;4;3;1;2;3;1;4;6;3;4;1;3;0;4;36 to 50;Male;610.2
04/06/2016;2016;2;5;7;1;0;10;4;3;1;2;3;1;4;6;3;4;1;3;0;4;36 to 50;Male;610.2
04/06/2016;2016;0;5;0;10;7;10;3;3;2;2;2;10;4;5;10;8;1;5;0;4;21 to 35;Female;598.2
04/06/2016;2016;2;3;4;8;3;5;5;3;1;7;3;10;6;7;3;3;2;3;3;6;Less than 20;Male;680.2
04/06/2016;2016;4;1;3;9;2;8;1;0;1;2;3;2;4;6;4;5;2;5;1;2;36 to 50;Female;639.3
04/06/2016;2016;4;1;10;4;10;10;4;5;1;9;4;5;10;8;0;1;2;6;8;7;51 or more;Female;750.8
04/06/2016;2016;2;5;4;1;0;6;1;1;1;0;0;1;0;8;10;10;1;0;0;10;21 to 35;Female;557.9
04/06/2016;2016;5;4;5;5;1;5;1;1;1;7;5;3;5;7;10;2;2;0;1;1;51 or more;Male;627.8
04/06/2016;2016;2;3;10;8;0;2;2;0;1;3;1;10;1;7;0;8;1;8;1;3;36 to 50;Male;625.8
04/06/2016;2016;0;4;7;4;6;3;8;4;2;3;5;3;3;9;0;2;2;10;3;9;36 to 50;Female;667.3
04/06/2016;2016;4;5;2;10;10;10;5;5;2;8;5;7;5;7;0;10;2;10;4;8;21 to 35;Male;698.3
04/06/2016;2016;5;2;4;5;10;4;10;5;2;5;3;10;10;7;10;3;2;4;5;10;51 or more;Male;700.6
04/07/2016;2016;3;1;10;8;10;7;10;3;1;10;6;4;5;8;0;2;2;8;8;8;36 to 50;Female;750.6
04/07/2016;2016;1;4;1;3;3;2;1;1;2;0;2;2;4;6;10;10;1;2;1;2;21 to 35;Male;537.3
04/07/2016;2016;2;2;2;4;0;7;3;5;1;4;2;10;2;7;0;3;1;2;2;7;Less than 20;Female;647.9
04/07/2016;2016;2;3;5;5;10;6;5;2;1;10;2;8;10;7;5;3;2;10;1;4;21 to 35;Female;695.1
04/07/2016;2016;2;3;5;5;10;6;5;2;1;10;2;8;10;7;5;3;2;10;1;4;21 to 35;Female;695.1
04/07/2016;2016;2;5;10;5;10;3;10;2;1;1;1;5;3;6;10;1;2;5;2;7;36 to 50;Female;656.9
04/07/2016;2016;2;5;8;3;1;7;4;1;2;4;4;3;10;5;8;3;1;5;2;3;Less than 20;Female;603.6
04/07/2016;2016;3;4;6;4;5;6;1;4;2;6;2;1;2;5;0;8;1;10;2;4;21 to 35;Female;616.8
04/07/2016;2016;3;5;2;3;3;8;2;2;2;5;1;3;10;5;10;7;2;2;1;6;51 or more;Female;603.6
04/08/2016;2016;1;5;1;4;5;2;1;1;1;0;0;5;2;9;0;0;1;0;1;3;36 to 50;Male;592.9
04/08/2016;2016;1;5;4;1;10;10;3;0;1;4;5;10;1;8;10;1;1;3;4;8;36 to 50;Male;636.2
04/08/2016;2016;1;1;5;4;2;7;2;1;1;1;2;5;2;9;0;2;2;4;1;2;36 to 50;Female;642.2
04/08/2016;2016;3;3;5;5;10;10;7;5;1;8;3;10;5;7;0;3;2;10;5;7;21 to 35;Female;732.9
04/08/2016;2016;2;2;10;4;5;8;8;5;2;7;4;5;2;7;7;2;2;8;8;8;51 or more;Male;691.1
04/08/2016;2016;5;2;1;4;5;3;10;5;2;10;4;8;10;8;1;0;2;5;5;10;51 or more;Female;714
04/08/2016;2016;1;5;3;3;3;5;2;2;2;8;1;7;2;7;6;5;1;5;2;2;21 to 35;Female;589.5
04/09/2016;2016;4;2;5;5;10;10;3;1;2;8;3;5;5;5;0;2;2;10;10;3;21 to 35;Female;692.4
04/09/2016;2016;2;2;7;7;5;9;6;2;1;8;10;10;1;5;10;5;1;3;6;7;21 to 35;Male;671.3
04/09/2016;2016;1;3;6;8;6;9;7;2;1;8;4;2;10;7;2;1;2;4;0;3;21 to 35;Male;683.7
04/09/2016;2016;3;2;10;3;6;8;6;3;1;5;3;5;10;8;5;0;2;10;4;2;36 to 50;Female;704.9
04/09/2016;2016;2;2;5;5;2;1;1;5;2;3;1;4;1;7;0;0;1;5;1;4;21 to 35;Female;614.4
04/09/2016;2016;3;4;4;5;10;10;6;3;2;10;4;10;10;7;0;3;2;10;3;5;21 to 35;Female;709.1
04/10/2016;2016;2;3;3;4;4;2;4;3;1;7;2;4;1;7;0;1;2;7;1;1;21 to 35;Female;648.4
